Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
9/14/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/15/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/16/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/17/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/18/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/19/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/20/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/21/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/22/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/23/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/24/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/25/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/26/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/27/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/28/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/29/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
9/30/21;30.03333333;23.1;22.63333333;21.6;19.4;21.36666667
10/1/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/2/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/3/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/4/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/5/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/6/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/7/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/8/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/9/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/10/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/11/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/12/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/13/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/14/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/15/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/16/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/17/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/18/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/19/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/20/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/21/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/22/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/23/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/24/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/25/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/26/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/27/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/28/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/29/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/30/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
10/31/21;27.4516129;23.70967742;23.12903226;22.64516129;19.61290323;21.80645161
11/1/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/2/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/3/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/4/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/5/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/6/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/7/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/8/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/9/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/10/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/11/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/12/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/13/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/14/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/15/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/16/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/17/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/18/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/19/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/20/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/21/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/22/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/23/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/24/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/25/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/26/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/27/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/28/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/29/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
11/30/21;26.24137931;23.76666667;23.26666667;21.9;19.33333333;23.2
12/1/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/2/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/3/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/4/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/5/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/6/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/7/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/8/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/9/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/10/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/11/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/12/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/13/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/14/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/15/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/16/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
